ID,col,row,x,y,noise,topography,forest_noise,forest,biome
map001-306-18-12,18,12,20.784609690826525,12.0,0.45699513,plains,0.39679882,True,Wood
map001-307-19-12,19,12,21.939310229205777,12.0,0.43586212,water,0.41460752,False,Water
map001-308-20-12,20,12,23.09401076758503,12.0,0.4554611,plains,0.45310003,False,Plains
map001-309-21-12,21,12,24.24871130596428,12.0,0.5137334,hill,0.51367706,False,Hill
map001-310-22-12,22,12,25.403411844343534,12.0,0.56682396,hill,0.55898184,False,Hill
map001-311-23-12,23,12,26.558112382722783,12.0,0.5945742,hill,0.55862164,False,Hill
map001-312-0-13,0,13,0.5773502691896257,13.0,0.5068607,hill,0.590815,False,Hill
map001-313-1-13,1,13,1.7320508075688774,13.0,0.4900027,plains,0.6622804,False,Plains
map001-314-2-13,2,13,2.8867513459481287,13.0,0.470257,plains,0.71272206,False,Plains
map001-315-3-13,3,13,4.041451884327381,13.0,0.47076705,plains,0.7172113,False,Plains
map001-316-4-13,4,13,5.196152422706631,13.0,0.48016968,plains,0.6922613,False,Plains
map001-317-5-13,5,13,6.3508529610858835,13.0,0.47737846,plains,0.6615119,False,Plains
map001-318-6-13,6,13,7.505553499465134,13.0,0.48284963,plains,0.60274965,False,Plains
map001-319-7-13,7,13,8.660254037844386,13.0,0.4903943,plains,0.5344799,False,Plains
map001-320-8-13,8,13,9.814954576223638,13.0,0.47791386,plains,0.4977621,False,Plains
map001-321-9-13,9,13,10.969655114602888,13.0,0.45645124,plains,0.49515012,False,Plains
map001-322-10-13,10,13,12.12435565298214,13.0,0.45228758,plains,0.49745196,False,Plains
map001-323-11-13,11,13,13.279056191361391,13.0,0.4474616,water,0.4834275,False,Water
map001-324-12-13,12,13,14.433756729740644,13.0,0.4394265,water,0.43000603,False,Water
map001-325-13-13,13,13,15.588457268119894,13.0,0.4526782,plains,0.3568723,True,Wood
map001-326-14-13,14,13,16.743157806499145,13.0,0.48157245,plains,0.30533698,True,Wood
map001-327-15-13,15,13,17.897858344878397,13.0,0.49625018,plains,0.30151105,True,Wood
map001-328-16-13,16,13,19.05255888325765,13.0,0.49289468,plains,0.32671583,True,Wood
map001-329-17-13,17,13,20.207259421636902,13.0,0.4588186,plains,0.35465908,True,Wood
map001-330-18-13,18,13,21.36195996001615,13.0,0.41257924,water,0.38393882,True,Bog
map001-331-19-13,19,13,22.516660498395407,13.0,0.3964144,water,0.42344022,False,Water
map001-332-20-13,20,13,23.671361036774655,13.0,0.4342748,water,0.4782724,False,Water
map001-333-21-13,21,13,24.826061575153904,13.0,0.49541643,plains,0.5346358,False,Plains
map001-334-22-13,22,13,25.98076211353316,13.0,0.53841764,hill,0.5479204,False,Hill
map001-335-23-13,23,13,27.13546265191241,13.0,0.56232303,hill,0.5155132,False,Hill
map001-336-0-14,0,14,0.0,14.0,0.54286695,hill,0.6109396,False,Hill
map001-337-1-14,1,14,1.1547005383792515,14.0,0.5446269,hill,0.6780764,False,Hill
map001-338-2-14,2,14,2.309401076758503,14.0,0.5234009,hill,0.73657423,False,Hill
map001-339-3-14,3,14,3.464101615137755,14.0,0.50267124,hill,0.7542284,False,Hill
map001-340-4-14,4,14,4.618802153517006,14.0,0.4948379,plains,0.7328323,False,Plains
map001-341-5-14,5,14,5.773502691896257,14.0,0.48613578,plains,0.7049466,False,Plains
map001-342-6-14,6,14,6.92820323027551,14.0,0.4747156,plains,0.6646604,False,Plains
map001-343-7-14,7,14,8.082903768654761,14.0,0.4707733,plains,0.5904724,False,Plains
map001-344-8-14,8,14,9.237604307034012,14.0,0.4582013,plains,0.5238861,False,Plains
map001-345-9-14,9,14,10.392304845413262,14.0,0.43698618,water,0.4968076,False,Water
map001-346-10-14,10,14,11.547005383792515,14.0,0.43119225,water,0.4960108,False,Water
map001-347-11-14,11,14,12.701705922171767,14.0,0.442051,water,0.4940964,False,Water
map001-348-12-14,12,14,13.85640646055102,14.0,0.44053265,water,0.46565717,False,Water
map001-349-13-14,13,14,15.011106998930268,14.0,0.44118258,water,0.4013122,False,Water
map001-350-14-14,14,14,16.165807537309522,14.0,0.45847398,plains,0.32750216,True,Wood
map001-351-15-14,15,14,17.32050807568877,14.0,0.47807553,plains,0.28221193,True,Wood
map001-352-16-14,16,14,18.475208614068023,14.0,0.48394412,plains,0.27762553,True,Wood
map001-353-17-14,17,14,19.629909152447276,14.0,0.4664636,plains,0.29708168,True,Wood
map001-354-18-14,18,14,20.784609690826525,14.0,0.4215896,water,0.33490318,True,Bog
map001-355-19-14,19,14,21.939310229205777,14.0,0.3847315,water,0.38410437,False,Water
map001-356-20-14,20,14,23.09401076758503,14.0,0.39405563,water,0.4366508,False,Water
map001-357-21-14,21,14,24.24871130596428,14.0,0.448993,water,0.4875815,False,Water
map001-358-22-14,22,14,25.403411844343534,14.0,0.5053569,hill,0.5146642,False,Hill
map001-359-23-14,23,14,26.558112382722783,14.0,0.54489654,hill,0.49189875,False,Hill
map001-360-0-15,0,15,0.5773502691896257,15.0,0.61165124,hill,0.66499513,False,Hill
map001-361-1-15,1,15,1.7320508075688774,15.0,0.60982484,hill,0.7333873,False,Hill
map001-362-2-15,2,15,2.8867513459481287,15.0,0.5802593,hill,0.777821,False,Hill
map001-363-3-15,3,15,4.041451884327381,15.0,0.5472666,hill,0.7782226,False,Hill
map001-364-4-15,4,15,5.196152422706631,15.0,0.52291775,hill,0.75573575,False,Hill
map001-365-5-15,5,15,6.3508529610858835,15.0,0.5026848,hill,0.7329712,False,Hill
map001-366-6-15,6,15,7.505553499465134,15.0,0.48441875,plains,0.6749777,False,Plains
map001-367-7-15,7,15,8.660254037844386,15.0,0.46183392,plains,0.5921377,False,Plains
map001-368-8-15,8,15,9.814954576223638,15.0,0.43699133,water,0.53427726,False,Water
map001-369-9-15,9,15,10.969655114602888,15.0,0.43019092,water,0.5174917,False,Water
map001-370-10-15,10,15,12.12435565298214,15.0,0.45460922,plains,0.5172471,False,Plains
map001-371-11-15,11,15,13.279056191361391,15.0,0.47492677,plains,0.5105952,False,Plains
map001-372-12-15,12,15,14.433756729740644,15.0,0.4696345,plains,0.47424382,False,Plains
map001-373-13-15,13,15,15.588457268119894,15.0,0.4592422,plains,0.4036923,False,Plains
map001-374-14-15,14,15,16.743157806499145,15.0,0.46011084,plains,0.3263144,True,Wood
map001-375-15-15,15,15,17.897858344878397,15.0,0.46780267,plains,0.27836147,True,Wood
map001-376-16-15,16,15,19.05255888325765,15.0,0.46795493,plains,0.26462507,True,Wood
map001-377-17-15,17,15,20.207259421636902,15.0,0.4426375,water,0.28940293,True,Bog
map001-378-18-15,18,15,21.36195996001615,15.0,0.40808466,water,0.34278572,False,Water
map001-379-19-15,19,15,22.516660498395407,15.0,0.39911625,water,0.40000454,False,Water
map001-380-20-15,20,15,23.671361036774655,15.0,0.4351213,water,0.44188443,False,Water
map001-381-21-15,21,15,24.826061575153904,15.0,0.4927871,plains,0.46880928,False,Plains
map001-382-22-15,22,15,25.98076211353316,15.0,0.5480335,hill,0.45983458,False,Hill
map001-383-23-15,23,15,27.13546265191241,15.0,0.58601946,hill,0.42863566,False,Hill
map001-384-0-16,0,16,0.0,16.0,0.6550069,mountain,0.6083676,False,Mountain
map001-385-1-16,1,16,1.1547005383792515,16.0,0.68041766,mountain,0.6782205,False,Mountain
map001-386-2-16,2,16,2.309401076758503,16.0,0.6634907,mountain,0.74985206,False,Mountain
map001-387-3-16,3,16,3.464101615137755,16.0,0.61597306,hill,0.7890244,False,Hill
map001-388-4-16,4,16,4.618802153517006,16.0,0.5677959,hill,0.789423,False,Hill
map001-389-5-16,5,16,5.773502691896257,16.0,0.53663707,hill,0.7776849,False,Hill
map001-390-6-16,6,16,6.92820323027551,16.0,0.5141674,hill,0.7493281,False,Hill
map001-391-7-16,7,16,8.082903768654761,16.0,0.48338327,plains,0.6784225,False,Plains
map001-392-8-16,8,16,9.237604307034012,16.0,0.44905186,water,0.6062468,False,Water
map001-393-9-16,9,16,10.392304845413262,16.0,0.434649,water,0.57143867,False,Water
map001-394-10-16,10,16,11.547005383792515,16.0,0.46034768,plains,0.56711876,False,Plains
map001-395-11-16,11,16,12.701705922171767,16.0,0.5071978,hill,0.56723416,False,Hill
map001-396-12-16,12,16,13.85640646055102,16.0,0.52196544,hill,0.55813706,False,Hill
map001-397-13-16,13,16,15.011106998930268,16.0,0.5007647,hill,0.51366013,False,Hill
map001-398-14-16,14,16,16.165807537309522,16.0,0.47438052,plains,0.431736,False,Plains
map001-399-15-16,15,16,17.32050807568877,16.0,0.46812734,plains,0.34783116,True,Wood
map001-400-16-16,16,16,18.475208614068023,16.0,0.47644526,plains,0.29469728,True,Wood
map001-401-17-16,17,16,19.629909152447276,16.0,0.46982196,plains,0.28417167,True,Wood
map001-402-18-16,18,16,20.784609690826525,16.0,0.445949,water,0.32206747,True,Bog
map001-403-19-16,19,16,21.939310229205777,16.0,0.4291256,water,0.38031358,True,Bog
map001-404-20-16,20,16,23.09401076758503,16.0,0.4442929,water,0.42341155,False,Water
map001-405-21-16,21,16,24.24871130596428,16.0,0.4904217,plains,0.44102257,False,Plains
map001-406-22-16,22,16,25.403411844343534,16.0,0.5471615,hill,0.43929455,False,Hill
map001-407-23-16,23,16,26.558112382722783,16.0,0.59928954,hill,0.4205275,False,Hill
map001-408-0-17,0,17,0.5773502691896257,17.0,0.698035,mountain,0.588554,False,Mountain
map001-409-1-17,1,17,1.7320508075688774,17.0,0.70370895,mountain,0.66918933,False,Mountain
map001-410-2-17,2,17,2.8867513459481287,17.0,0.66122276,mountain,0.7426595,False,Mountain
map001-411-3-17,3,17,4.041451884327381,17.0,0.5977763,hill,0.7777844,False,Hill
map001-412-4-17,4,17,5.196152422706631,17.0,0.5490933,hill,0.7819017,False,Hill
map001-413-5-17,5,17,6.3508529610858835,17.0,0.52584994,hill,0.77546984,False,Hill
map001-414-6-17,6,17,7.505553499465134,17.0,0.50062466,hill,0.73471856,False,Hill
map001-415-7-17,7,17,8.660254037844386,17.0,0.463645,plains,0.6720428,False,Plains
map001-416-8-17,8,17,9.814954576223638,17.0,0.4379396,water,0.63204205,False,Water
map001-417-9-17,9,17,10.969655114602888,17.0,0.4513232,plains,0.6250577,False,Plains
map001-418-10-17,10,17,12.12435565298214,17.0,0.50515723,hill,0.6264312,False,Hill
map001-419-11-17,11,17,13.279056191361391,17.0,0.551501,hill,0.62778765,False,Hill
map001-420-12-17,12,17,14.433756729740644,17.0,0.5526891,hill,0.6115999,False,Hill
map001-421-13-17,13,17,15.588457268119894,17.0,0.5249711,hill,0.5499426,False,Hill
map001-422-14-17,14,17,16.743157806499145,17.0,0.50491446,hill,0.45587465,False,Hill
map001-423-15-17,15,17,17.897858344878397,17.0,0.511321,hill,0.3746402,True,Forest
map001-424-16-17,16,17,19.05255888325765,17.0,0.5175301,hill,0.32874286,True,Forest
map001-425-17-17,17,17,20.207259421636902,17.0,0.4995274,plains,0.3369109,True,Wood
map001-426-18-17,18,17,21.36195996001615,17.0,0.4714436,plains,0.3852962,True,Wood
map001-427-19-17,19,17,22.516660498395407,17.0,0.4617803,plains,0.43421382,False,Plains
map001-428-20-17,20,17,23.671361036774655,17.0,0.48683405,plains,0.45386553,False,Plains
map001-429-21-17,21,17,24.826061575153904,17.0,0.53121644,hill,0.45319405,False,Hill
map001-430-22-17,22,17,25.98076211353316,17.0,0.5843858,hill,0.43900466,False,Hill
map001-431-23-17,23,17,27.13546265191241,17.0,0.61624163,hill,0.4387737,False,Hill
