ID,col,row,x,y,noise,topography,forest_noise,forest,biome
map001-306-18-12,18,12,20.784609690826525,12.0,0.61066484,hill,0.456097,True,Forest
map001-307-19-12,19,12,21.939310229205777,12.0,0.59303796,hill,0.49324414,True,Forest
map001-308-20-12,20,12,23.09401076758503,12.0,0.59236085,hill,0.48617673,True,Forest
map001-309-21-12,21,12,24.24871130596428,12.0,0.47885594,plains,0.46915498,True,Wood
map001-310-22-12,22,12,25.403411844343534,12.0,0.41922495,water,0.49783373,True,Bog
map001-311-23-12,23,12,26.558112382722783,12.0,0.49402508,plains,0.51939493,False,Plains
map001-312-0-13,0,13,0.5773502691896257,13.0,0.5250749,hill,0.5054196,False,Hill
map001-313-1-13,1,13,1.7320508075688774,13.0,0.54620904,hill,0.45644683,True,Forest
map001-314-2-13,2,13,2.8867513459481287,13.0,0.6161457,hill,0.44282487,True,Forest
map001-315-3-13,3,13,4.041451884327381,13.0,0.6013906,hill,0.4745041,True,Forest
map001-316-4-13,4,13,5.196152422706631,13.0,0.55703676,hill,0.49750677,True,Forest
map001-317-5-13,5,13,6.3508529610858835,13.0,0.5175987,hill,0.4354266,True,Forest
map001-318-6-13,6,13,7.505553499465134,13.0,0.56627905,hill,0.3909296,True,Forest
map001-319-7-13,7,13,8.660254037844386,13.0,0.60897636,hill,0.48145026,True,Forest
map001-320-8-13,8,13,9.814954576223638,13.0,0.621598,hill,0.46005496,True,Forest
map001-321-9-13,9,13,10.969655114602888,13.0,0.56431854,hill,0.48473832,True,Forest
map001-322-10-13,10,13,12.12435565298214,13.0,0.48207262,plains,0.5448543,False,Plains
map001-323-11-13,11,13,13.279056191361391,13.0,0.32880613,water,0.43173316,False,Water
map001-324-12-13,12,13,14.433756729740644,13.0,0.28763735,water,0.47962052,False,Water
map001-325-13-13,13,13,15.588457268119894,13.0,0.37167972,water,0.5666443,False,Water
map001-326-14-13,14,13,16.743157806499145,13.0,0.54580927,hill,0.48814493,True,Forest
map001-327-15-13,15,13,17.897858344878397,13.0,0.4688791,plains,0.45812747,True,Wood
map001-328-16-13,16,13,19.05255888325765,13.0,0.53335387,hill,0.50385517,False,Hill
map001-329-17-13,17,13,20.207259421636902,13.0,0.6609544,mountain,0.5406365,False,Mountain
map001-330-18-13,18,13,21.36195996001615,13.0,0.6563596,mountain,0.51343745,False,Mountain
map001-331-19-13,19,13,22.516660498395407,13.0,0.60000086,hill,0.4535809,True,Forest
map001-332-20-13,20,13,23.671361036774655,13.0,0.566401,hill,0.45748147,True,Forest
map001-333-21-13,21,13,24.826061575153904,13.0,0.5533253,hill,0.4642385,True,Forest
map001-334-22-13,22,13,25.98076211353316,13.0,0.47873545,plains,0.50614464,False,Plains
map001-335-23-13,23,13,27.13546265191241,13.0,0.57813644,hill,0.5151363,False,Hill
map001-336-0-14,0,14,0.0,14.0,0.54770637,hill,0.56728375,False,Hill
map001-337-1-14,1,14,1.1547005383792515,14.0,0.5851266,hill,0.55597425,False,Hill
map001-338-2-14,2,14,2.309401076758503,14.0,0.58411324,hill,0.47416264,True,Forest
map001-339-3-14,3,14,3.464101615137755,14.0,0.56709915,hill,0.46606648,True,Forest
map001-340-4-14,4,14,4.618802153517006,14.0,0.58717215,hill,0.47075176,True,Forest
map001-341-5-14,5,14,5.773502691896257,14.0,0.5554638,hill,0.5463194,False,Hill
map001-342-6-14,6,14,6.92820323027551,14.0,0.5362465,hill,0.50481564,False,Hill
map001-343-7-14,7,14,8.082903768654761,14.0,0.5270867,hill,0.48299548,True,Forest
map001-344-8-14,8,14,9.237604307034012,14.0,0.5553093,hill,0.42649266,True,Forest
map001-345-9-14,9,14,10.392304845413262,14.0,0.6061413,hill,0.43375283,True,Forest
map001-346-10-14,10,14,11.547005383792515,14.0,0.4762969,plains,0.5129629,False,Plains
map001-347-11-14,11,14,12.701705922171767,14.0,0.394078,water,0.47427282,True,Bog
map001-348-12-14,12,14,13.85640646055102,14.0,0.2982663,water,0.50144535,False,Water
map001-349-13-14,13,14,15.011106998930268,14.0,0.37474498,water,0.45955485,False,Water
map001-350-14-14,14,14,16.165807537309522,14.0,0.47091228,plains,0.46895608,True,Wood
map001-351-15-14,15,14,17.32050807568877,14.0,0.6048125,hill,0.35246947,True,Forest
map001-352-16-14,16,14,18.475208614068023,14.0,0.57196116,hill,0.47325557,True,Forest
map001-353-17-14,17,14,19.629909152447276,14.0,0.59191996,hill,0.50050944,False,Hill
map001-354-18-14,18,14,20.784609690826525,14.0,0.61270815,hill,0.44294414,True,Forest
map001-355-19-14,19,14,21.939310229205777,14.0,0.54329556,hill,0.45201603,True,Forest
map001-356-20-14,20,14,23.09401076758503,14.0,0.56648695,hill,0.46516502,True,Forest
map001-357-21-14,21,14,24.24871130596428,14.0,0.57491463,hill,0.5567739,False,Hill
map001-358-22-14,22,14,25.403411844343534,14.0,0.52572423,hill,0.5568522,False,Hill
map001-359-23-14,23,14,26.558112382722783,14.0,0.42868605,water,0.49602765,True,Bog
map001-360-0-15,0,15,0.5773502691896257,15.0,0.6496989,hill,0.5494151,False,Hill
map001-361-1-15,1,15,1.7320508075688774,15.0,0.60800016,hill,0.5096949,False,Hill
map001-362-2-15,2,15,2.8867513459481287,15.0,0.55273986,hill,0.47819406,True,Forest
map001-363-3-15,3,15,4.041451884327381,15.0,0.5162788,hill,0.44739863,True,Forest
map001-364-4-15,4,15,5.196152422706631,15.0,0.551673,hill,0.43941897,True,Forest
map001-365-5-15,5,15,6.3508529610858835,15.0,0.5100198,hill,0.5482117,False,Hill
map001-366-6-15,6,15,7.505553499465134,15.0,0.5004292,hill,0.5154202,False,Hill
map001-367-7-15,7,15,8.660254037844386,15.0,0.6056428,hill,0.4052215,True,Forest
map001-368-8-15,8,15,9.814954576223638,15.0,0.60039496,hill,0.47213513,True,Forest
map001-369-9-15,9,15,10.969655114602888,15.0,0.62244225,hill,0.5633826,False,Hill
map001-370-10-15,10,15,12.12435565298214,15.0,0.4815312,plains,0.49062505,True,Wood
map001-371-11-15,11,15,13.279056191361391,15.0,0.41259798,water,0.4268829,True,Bog
map001-372-12-15,12,15,14.433756729740644,15.0,0.41272974,water,0.39185607,False,Water
map001-373-13-15,13,15,15.588457268119894,15.0,0.43218026,water,0.39874634,True,Bog
map001-374-14-15,14,15,16.743157806499145,15.0,0.5304866,hill,0.47402096,True,Forest
map001-375-15-15,15,15,17.897858344878397,15.0,0.49798992,plains,0.48744288,True,Wood
map001-376-16-15,16,15,19.05255888325765,15.0,0.54892814,hill,0.54396915,False,Hill
map001-377-17-15,17,15,20.207259421636902,15.0,0.5216618,hill,0.55194384,False,Hill
map001-378-18-15,18,15,21.36195996001615,15.0,0.58823556,hill,0.4426486,True,Forest
map001-379-19-15,19,15,22.516660498395407,15.0,0.48000437,plains,0.5382715,False,Plains
map001-380-20-15,20,15,23.671361036774655,15.0,0.4820425,plains,0.5187874,False,Plains
map001-381-21-15,21,15,24.826061575153904,15.0,0.45538005,plains,0.4836228,True,Wood
map001-382-22-15,22,15,25.98076211353316,15.0,0.5117258,hill,0.46535257,True,Forest
map001-383-23-15,23,15,27.13546265191241,15.0,0.5210944,hill,0.4621782,True,Forest
map001-384-0-16,0,16,0.0,16.0,0.6107627,hill,0.54561603,False,Hill
map001-385-1-16,1,16,1.1547005383792515,16.0,0.621174,hill,0.5066848,False,Hill
map001-386-2-16,2,16,2.309401076758503,16.0,0.47995687,plains,0.4598362,True,Wood
map001-387-3-16,3,16,3.464101615137755,16.0,0.46657714,plains,0.5262829,False,Plains
map001-388-4-16,4,16,4.618802153517006,16.0,0.49012822,plains,0.4694968,True,Wood
map001-389-5-16,5,16,5.773502691896257,16.0,0.43997008,water,0.54345244,False,Water
map001-390-6-16,6,16,6.92820323027551,16.0,0.40886652,water,0.42981684,True,Bog
map001-391-7-16,7,16,8.082903768654761,16.0,0.48471513,plains,0.48392338,True,Wood
map001-392-8-16,8,16,9.237604307034012,16.0,0.6518196,mountain,0.46297634,False,Mountain
map001-393-9-16,9,16,10.392304845413262,16.0,0.6726624,mountain,0.46643856,False,Mountain
map001-394-10-16,10,16,11.547005383792515,16.0,0.5884702,hill,0.54297465,False,Hill
map001-395-11-16,11,16,12.701705922171767,16.0,0.50822246,hill,0.45385522,True,Forest
map001-396-12-16,12,16,13.85640646055102,16.0,0.52894914,hill,0.4313713,True,Forest
map001-397-13-16,13,16,15.011106998930268,16.0,0.51805353,hill,0.3672211,True,Forest
map001-398-14-16,14,16,16.165807537309522,16.0,0.5047173,hill,0.38721728,True,Forest
map001-399-15-16,15,16,17.32050807568877,16.0,0.49002773,plains,0.4387873,True,Wood
map001-400-16-16,16,16,18.475208614068023,16.0,0.42989224,water,0.44036752,True,Bog
map001-401-17-16,17,16,19.629909152447276,16.0,0.47599438,plains,0.46224365,True,Wood
map001-402-18-16,18,16,20.784609690826525,16.0,0.537796,hill,0.48479834,True,Forest
map001-403-19-16,19,16,21.939310229205777,16.0,0.5339743,hill,0.48870066,True,Forest
map001-404-20-16,20,16,23.09401076758503,16.0,0.41750842,water,0.5814478,False,Water
map001-405-21-16,21,16,24.24871130596428,16.0,0.5033809,hill,0.58963764,False,Hill
map001-406-22-16,22,16,25.403411844343534,16.0,0.41820166,water,0.5605714,False,Water
map001-407-23-16,23,16,26.558112382722783,16.0,0.46193942,plains,0.4297854,True,Wood
map001-408-0-17,0,17,0.5773502691896257,17.0,0.6148224,hill,0.47297466,True,Forest
map001-409-1-17,1,17,1.7320508075688774,17.0,0.5568536,hill,0.49186718,True,Forest
map001-410-2-17,2,17,2.8867513459481287,17.0,0.46581063,plains,0.5053203,False,Plains
map001-411-3-17,3,17,4.041451884327381,17.0,0.3545176,water,0.53221506,False,Water
map001-412-4-17,4,17,5.196152422706631,17.0,0.40273666,water,0.43362105,False,Water
map001-413-5-17,5,17,6.3508529610858835,17.0,0.39755887,water,0.4879957,False,Water
map001-414-6-17,6,17,7.505553499465134,17.0,0.44735685,water,0.5637052,False,Water
map001-415-7-17,7,17,8.660254037844386,17.0,0.572988,hill,0.4961575,True,Forest
map001-416-8-17,8,17,9.814954576223638,17.0,0.5879047,hill,0.45859295,True,Forest
map001-417-9-17,9,17,10.969655114602888,17.0,0.65337473,mountain,0.507281,False,Mountain
map001-418-10-17,10,17,12.12435565298214,17.0,0.59385544,hill,0.46027693,True,Forest
map001-419-11-17,11,17,13.279056191361391,17.0,0.46187875,plains,0.42424297,True,Wood
map001-420-12-17,12,17,14.433756729740644,17.0,0.46198204,plains,0.4330361,True,Wood
map001-421-13-17,13,17,15.588457268119894,17.0,0.51413673,hill,0.45370078,True,Forest
map001-422-14-17,14,17,16.743157806499145,17.0,0.5555416,hill,0.37878636,True,Forest
map001-423-15-17,15,17,17.897858344878397,17.0,0.4826915,plains,0.52974975,False,Plains
map001-424-16-17,16,17,19.05255888325765,17.0,0.4539598,plains,0.49014363,True,Wood
map001-425-17-17,17,17,20.207259421636902,17.0,0.37612838,water,0.45512512,True,Bog
map001-426-18-17,18,17,21.36195996001615,17.0,0.4701326,plains,0.42480326,True,Wood
map001-427-19-17,19,17,22.516660498395407,17.0,0.5344749,hill,0.474486,True,Forest
map001-428-20-17,20,17,23.671361036774655,17.0,0.47698027,plains,0.4358514,True,Wood
map001-429-21-17,21,17,24.826061575153904,17.0,0.4595469,plains,0.4582095,True,Wood
map001-430-22-17,22,17,25.98076211353316,17.0,0.47308996,plains,0.4199758,True,Wood
map001-431-23-17,23,17,27.13546265191241,17.0,0.54967433,hill,0.434185,True,Forest
